frame,x_center,y_center,diameter,confidence
63,119.94038391113281,246.44189453125,91.30734252929688,0.5429380536079407
64,385.28857421875,334.84991455078125,31.707763671875,0.7219089865684509
64,114.13008117675781,243.64089965820312,102.48464965820312,0.5546779632568359
65,385.742431640625,335.8648681640625,31.7056884765625,0.7178857326507568
65,113.19519805908203,246.208984375,104.14640808105469,0.5483794808387756
65,583.764892578125,301.41717529296875,35.3525390625,0.5120773911476135
66,386.53277587890625,336.6975402832031,32.283935546875,0.7500571012496948
66,584.427734375,301.9783935546875,34.935302734375,0.585157573223114
67,386.9253234863281,337.63623046875,30.86981201171875,0.7337740659713745
67,584.86572265625,302.8027648925781,35.4658203125,0.5967260003089905
68,387.32330322265625,338.5662841796875,33.138916015625,0.7608674764633179
68,585.8441162109375,304.30706787109375,35.52294921875,0.5208208560943604
69,387.95159912109375,339.508544921875,31.84991455078125,0.7312613725662231
69,586.808837890625,305.941650390625,36.222900390625,0.577579140663147
70,388.780029296875,340.5220947265625,31.3896484375,0.673967719078064
70,587.7430419921875,306.71954345703125,36.50048828125,0.5782797932624817
70,385.84368896484375,252.10260009765625,27.9171142578125,0.5400010943412781
71,389.12921142578125,340.95831298828125,32.5670166015625,0.6504963040351868
71,589.3609619140625,307.5345458984375,36.321533203125,0.6334800124168396
71,386.13037109375,252.17898559570312,28.605224609375,0.5617464184761047
72,389.95416259765625,341.9796142578125,32.833740234375,0.7235962748527527
72,589.720458984375,307.58416748046875,36.941162109375,0.6201896071434021
72,386.9031982421875,252.56796264648438,27.92755126953125,0.5550309419631958
72,111.54217529296875,256.7744140625,103.62637329101562,0.5514475703239441
73,390.668701171875,343.083984375,34.3773193359375,0.6666657328605652
73,590.3006591796875,308.03387451171875,36.9019775390625,0.6526652574539185
73,111.89205932617188,257.4139404296875,103.55224609375,0.5224879384040833
73,386.62432861328125,252.81472778320312,27.7962646484375,0.5125522017478943
74,391.1205749511719,344.0909729003906,33.64056396484375,0.669338047504425
74,591.5237426757812,308.764892578125,36.4671630859375,0.6136110424995422
74,112.31089782714844,258.82135009765625,103.88385009765625,0.5981563329696655
74,57.401123046875,310.2285461425781,104.70936584472656,0.548743486404419
74,128.99261474609375,129.21533203125,33.37548065185547,0.5056114196777344
75,391.7765197753906,344.9309387207031,33.40484619140625,0.6579223275184631
75,111.92953491210938,259.0968322753906,103.9927978515625,0.6362423896789551
75,592.6278076171875,309.39495849609375,36.565185546875,0.5911402106285095
75,66.2803955078125,313.66796875,82.64370727539062,0.5629389882087708
76,392.3160400390625,345.9723815917969,33.48773193359375,0.6072556972503662
76,593.375732421875,309.87384033203125,36.462890625,0.5874754786491394
76,111.54553985595703,258.1553955078125,103.77915954589844,0.5758377313613892
76,65.52809143066406,314.11920166015625,83.38198852539062,0.5716155171394348
76,191.616455078125,277.2676696777344,26.18194580078125,0.52031409740448
77,593.833740234375,311.0033874511719,36.33642578125,0.5886476039886475
77,65.72889709472656,316.47540283203125,85.4942626953125,0.5430321097373962
77,392.7513427734375,346.71142578125,33.2353515625,0.5246075391769409
78,594.2330322265625,312.10205078125,36.177978515625,0.6807584166526794
78,60.438018798828125,318.807373046875,98.22109985351562,0.5359917879104614
79,595.2332763671875,313.1592712402344,35.989990234375,0.6715461015701294
79,55.0887565612793,317.6318359375,107.27228546142578,0.5703122019767761
80,596.6188354492188,314.63800048828125,35.1336669921875,0.6485906839370728
80,54.72011947631836,315.6314392089844,108.59430694580078,0.6250448226928711
81,598.0265502929688,314.8160400390625,35.9859619140625,0.6075683236122131
81,110.32998657226562,261.08074951171875,103.596435546875,0.5767249464988708
81,53.74363327026367,311.95556640625,107.37191009521484,0.5501196980476379
82,598.5050659179688,315.1007080078125,36.2767333984375,0.6254571080207825
82,110.17062377929688,261.5947265625,102.825927734375,0.6244803071022034
83,109.57469177246094,262.6927185058594,103.71389770507812,0.63677978515625
83,599.2469482421875,315.5745849609375,36.8631591796875,0.6002690196037292
84,109.5201187133789,262.2480773925781,103.83210754394531,0.6226872801780701
84,600.1348876953125,315.84625244140625,36.7191162109375,0.5897408127784729
84,65.49850463867188,323.4029541015625,80.85223388671875,0.5312017798423767
85,109.29246520996094,262.0165100097656,104.26138305664062,0.6382567882537842
85,601.1610107421875,316.2427978515625,36.932373046875,0.6074768304824829
85,61.867828369140625,324.8614501953125,91.74237060546875,0.5003572702407837
86,109.42436218261719,263.6611022949219,105.52066040039062,0.650233268737793
86,601.72705078125,317.1041259765625,37.064208984375,0.6071521043777466
87,108.59107971191406,263.91314697265625,107.59185791015625,0.6879310607910156
87,602.158203125,317.88067626953125,37.4580078125,0.6048355102539062
88,108.04824829101562,263.5220031738281,109.02999877929688,0.6983491778373718
88,603.4852905273438,319.485107421875,37.859619140625,0.6109614372253418
89,107.4716796875,263.6580505371094,110.785400390625,0.6944974064826965
89,605.1785888671875,320.5783386230469,37.29736328125,0.5797596573829651
90,107.13679504394531,263.3655700683594,111.94888305664062,0.6570684909820557
90,606.1148681640625,322.5218811035156,36.5577392578125,0.5668162107467651
91,107.35169982910156,264.1744689941406,111.22598266601562,0.6812806129455566
91,606.62939453125,323.0452880859375,36.490234375,0.5496315360069275
92,107.62321472167969,264.4023132324219,111.32485961914062,0.6644240021705627
92,607.0493774414062,322.87139892578125,36.295654296875,0.504218578338623
93,107.77369689941406,264.508056640625,111.27828979492188,0.6278086304664612
94,108.17815399169922,265.878173828125,110.45069885253906,0.5728654861450195
94,609.3944091796875,324.275390625,36.9326171875,0.5488598942756653
95,610.2349243164062,325.5326843261719,37.60986328125,0.5843177437782288
95,502.67987060546875,316.5671081542969,17.65985107421875,0.5599204897880554
96,610.79345703125,326.25213623046875,38.066162109375,0.5552243590354919
97,611.8043823242188,327.513916015625,37.449462890625,0.5926995277404785
97,109.20967102050781,270.44281005859375,109.16232299804688,0.5073718428611755
98,613.3792724609375,328.3592834472656,37.84423828125,0.607649564743042
98,109.09455871582031,271.1624755859375,109.49005126953125,0.5256969928741455
99,109.25112915039062,270.73541259765625,108.37985229492188,0.5988082885742188
99,614.874267578125,329.3187255859375,35.071533203125,0.5933734178543091
99,110.43951416015625,333.9559020996094,23.432861328125,0.5845757126808167
100,109.03120422363281,271.4146728515625,108.57455444335938,0.6077426075935364
100,110.16697692871094,334.6007080078125,23.86016845703125,0.602788507938385
100,614.7052001953125,329.8658447265625,35.51611328125,0.5711925625801086
100,194.32530212402344,293.5662841796875,25.811676025390625,0.5463252663612366
101,108.95657348632812,272.2545471191406,109.06060791015625,0.6388254165649414
101,109.85739135742188,335.1910705566406,24.781707763671875,0.5525317192077637
102,108.82544708251953,272.6811828613281,109.82191467285156,0.5953680276870728
102,615.015625,329.95220947265625,34.466064453125,0.5026097893714905
103,108.70965576171875,273.28289794921875,109.53936767578125,0.6496485471725464
104,108.84208679199219,274.1202392578125,109.86843872070312,0.6324528455734253
104,110.15433502197266,338.1746520996094,24.214736938476562,0.5860470533370972
104,509.70928955078125,324.368408203125,17.6865234375,0.5649752020835876
105,110.13772583007812,339.8197326660156,24.463470458984375,0.6479770541191101
105,510.39215087890625,324.62939453125,18.0496826171875,0.6412762999534607
105,108.6414566040039,272.9471435546875,109.88053894042969,0.57802414894104
105,619.4949951171875,333.3043212890625,39.27197265625,0.5051921010017395
106,108.7470703125,274.14093017578125,109.3114013671875,0.589801549911499
106,510.92645263671875,325.21209716796875,18.0721435546875,0.5835725665092468
106,621.1962280273438,335.332763671875,37.6075439453125,0.5705738663673401
106,109.8543930053711,341.3892822265625,24.589340209960938,0.5507312417030334
106,403.09136962890625,273.97589111328125,28.21954345703125,0.5500147342681885
107,621.6910400390625,336.37432861328125,36.617919921875,0.6054785847663879
107,110.01122283935547,274.55218505859375,106.80036926269531,0.59885573387146
107,109.62785339355469,342.174560546875,24.763702392578125,0.5595676302909851
107,402.5543518066406,274.6173400878906,30.06463623046875,0.5215887427330017
108,107.4128646850586,277.18603515625,110.59025573730469,0.5906373858451843
108,109.68161010742188,343.13824462890625,24.947418212890625,0.5847712159156799
108,622.2945556640625,338.58819580078125,34.7998046875,0.5686089396476746
109,109.48229217529297,343.3026123046875,25.329315185546875,0.6145001649856567
109,622.4631958007812,337.4111022949219,34.0050048828125,0.6005885601043701
109,107.2447280883789,277.5435791015625,110.48936462402344,0.5891204476356506
110,622.715576171875,337.935791015625,33.510986328125,0.6425021290779114
110,109.76226806640625,344.70477294921875,26.45721435546875,0.5721838474273682
110,106.6249008178711,278.75335693359375,109.94499206542969,0.5518750548362732
110,195.36891174316406,301.2582702636719,27.551239013671875,0.5050459504127502
111,623.297119140625,339.37005615234375,32.53369140625,0.609509289264679
111,109.11630249023438,345.56927490234375,27.402801513671875,0.5274891257286072
111,106.72868347167969,279.0341796875,108.92889404296875,0.5113649964332581
112,623.609375,340.4117431640625,32.25341796875,0.6294654607772827
112,106.69375610351562,279.9001770019531,111.11050415039062,0.5987446308135986
112,109.01408386230469,347.527587890625,27.186492919921875,0.5810598134994507
113,109.196044921875,348.54876708984375,26.9849853515625,0.6824263334274292
113,106.70684814453125,280.6026916503906,112.00494384765625,0.6605879068374634
113,624.076904296875,341.09954833984375,31.7744140625,0.6455571055412292
114,109.0793685913086,349.75408935546875,26.678451538085938,0.658036470413208
114,106.71084594726562,281.1672058105469,112.46832275390625,0.6273217797279358
114,624.863525390625,342.1954040527344,30.27294921875,0.6256504058837891
115,108.90436553955078,350.42169189453125,26.296417236328125,0.6873484253883362
115,106.89997100830078,281.41766357421875,111.95555114746094,0.6307216882705688
115,625.3126220703125,343.42364501953125,29.374755859375,0.6142259836196899
115,518.2689208984375,333.252197265625,18.5960693359375,0.5484439134597778
116,625.9691162109375,344.1551513671875,27.992431640625,0.6928191184997559
116,106.75550079345703,280.3655700683594,112.22718811035156,0.6503676176071167
116,109.03533172607422,350.89453125,26.000259399414062,0.6199077367782593
117,626.6790771484375,344.70477294921875,26.6165771484375,0.6822608113288879
117,106.82135009765625,279.76727294921875,112.2315673828125,0.6582484841346741
117,109.58099365234375,351.1197814941406,25.034027099609375,0.5695645213127136
118,627.1368408203125,344.80938720703125,26.68695068359375,0.6699529886245728
118,107.29747009277344,282.01861572265625,109.53659057617188,0.5738775730133057
119,627.3153076171875,344.56719970703125,27.229736328125,0.6852696537971497
119,107.15843200683594,283.33544921875,110.39596557617188,0.5815679430961609
119,196.0002899169922,308.87408447265625,31.401397705078125,0.5338168144226074
120,627.6204833984375,344.087158203125,27.3167724609375,0.6700212955474854
120,107.17009735107422,283.728759765625,111.43293762207031,0.6475607752799988
120,196.60873413085938,308.8175048828125,29.187103271484375,0.5970783233642578
121,106.9800796508789,283.3992919921875,112.42051696777344,0.6950055956840515
121,627.935302734375,344.3236083984375,26.76708984375,0.6136766076087952
121,196.67654418945312,309.97772216796875,29.34100341796875,0.5821268558502197
122,107.46162414550781,282.7684020996094,113.04278564453125,0.73900306224823
122,196.74517822265625,309.58551025390625,29.5401611328125,0.5948572158813477
122,628.869140625,344.9141845703125,25.4464111328125,0.5215787291526794
122,91.49127960205078,216.84774780273438,62.40489196777344,0.5005848407745361
123,107.36222076416016,283.654052734375,113.41847229003906,0.785436749458313
123,196.79615783691406,311.2291259765625,30.7349853515625,0.5358313918113708
123,94.74069213867188,217.11480712890625,56.1781005859375,0.5079717636108398
124,107.3462905883789,285.596923828125,114.39659118652344,0.774642825126648
124,525.65673828125,341.4087219238281,18.9423828125,0.511648416519165
124,629.9674072265625,347.4083251953125,21.19512939453125,0.5020042657852173
125,107.2398681640625,286.24835205078125,114.2786865234375,0.7418383955955505
126,107.43243408203125,286.7673645019531,114.33895874023438,0.780571699142456
127,107.05039978027344,288.20599365234375,114.22259521484375,0.7883594632148743
128,106.96319580078125,290.738525390625,114.827392578125,0.7439569234848022
128,275.2259826660156,212.86749267578125,138.6312255859375,0.503104031085968
129,107.02821350097656,292.0926513671875,115.77462768554688,0.7378429174423218
129,530.33447265625,347.2702941894531,22.0133056640625,0.5197482109069824
129,197.03228759765625,316.28173828125,31.4705810546875,0.5003483295440674
130,106.49200439453125,291.7567138671875,114.925537109375,0.7324573397636414
130,531.3724365234375,348.2568664550781,22.041748046875,0.6232904195785522
130,197.02183532714844,317.2430419921875,31.208953857421875,0.5019164085388184
131,106.64983367919922,293.380859375,115.69911193847656,0.6921048164367676
131,531.902099609375,349.0836486816406,21.5341796875,0.5750616192817688
131,197.24331665039062,317.9811706542969,30.38726806640625,0.5296209454536438
131,125.6807632446289,132.18963623046875,37.23869323730469,0.5156670808792114
132,107.26472473144531,294.3070983886719,116.24862670898438,0.6587638258934021
132,533.0635986328125,350.1079406738281,20.75439453125,0.5778913497924805
132,197.60064697265625,318.77978515625,29.94146728515625,0.5605360269546509
133,107.69328308105469,297.30224609375,118.21865844726562,0.6229681968688965
133,197.73544311523438,320.01678466796875,30.4716796875,0.5478353500366211
133,233.54505920410156,287.04888916015625,21.15631103515625,0.5410169363021851
133,533.7128295898438,350.9857482910156,20.84814453125,0.5063442587852478
134,106.16888427734375,295.3084716796875,116.08108520507812,0.6479339599609375
134,197.92845153808594,320.989501953125,31.069580078125,0.5611667037010193
134,233.59121704101562,287.522705078125,21.5823974609375,0.5086688995361328
135,105.48554992675781,295.7522888183594,116.26425170898438,0.6875804662704468
135,85.72073364257812,267.981201171875,24.628570556640625,0.5322988033294678
135,14.434572219848633,148.8223419189453,27.172271728515625,0.5314397215843201
135,198.36419677734375,321.2767333984375,30.09002685546875,0.500346302986145
136,105.63032531738281,296.36309814453125,116.03103637695312,0.6927968263626099
136,85.21246337890625,268.3730773925781,25.759857177734375,0.5652750730514526
136,14.138136863708496,149.54747009277344,27.272871017456055,0.5296087265014648
137,105.43130493164062,297.12835693359375,116.47738647460938,0.658668041229248
137,84.42982482910156,268.8544921875,27.275604248046875,0.5611852407455444
137,14.02670955657959,149.62954711914062,27.072935104370117,0.5176318287849426
138,106.05464172363281,300.75640869140625,120.12237548828125,0.6832026839256287
138,14.02885627746582,149.67356872558594,27.32491683959961,0.5522637963294983
138,197.98394775390625,323.63323974609375,31.6839599609375,0.5210368633270264
138,84.90165710449219,269.6038818359375,26.01513671875,0.5024747252464294
138,483.1917419433594,229.41226196289062,25.73089599609375,0.5006330013275146
139,105.57655334472656,300.4039306640625,119.06396484375,0.6757309436798096
139,198.0531768798828,324.32403564453125,31.407073974609375,0.5496672987937927
139,13.980934143066406,149.6910400390625,27.3187255859375,0.5322422981262207
139,484.0960998535156,229.88893127441406,25.39959716796875,0.526861846446991
140,105.27723693847656,298.01068115234375,116.8201904296875,0.6839000582695007
140,198.40432739257812,325.32958984375,31.0382080078125,0.5696537494659424
140,14.008318901062012,149.71670532226562,27.402376174926758,0.5373702645301819
140,86.44622039794922,271.25128173828125,22.771194458007812,0.5050702691078186
141,105.04110717773438,297.6539611816406,116.99554443359375,0.7154160737991333
141,199.07986450195312,326.5943603515625,30.3388671875,0.6203126907348633
141,85.58431243896484,271.78466796875,25.328659057617188,0.5375564694404602
141,13.676584243774414,149.66513061523438,26.845226287841797,0.5181528329849243
142,106.45310974121094,302.00677490234375,119.52984619140625,0.7532246112823486
142,84.86735534667969,272.5262451171875,26.4769287109375,0.6217721700668335
142,199.17929077148438,327.51470947265625,30.601409912109375,0.6137989163398743
142,13.461442947387695,149.79849243164062,26.524761199951172,0.5174731612205505
142,311.60888671875,255.9559326171875,21.499755859375,0.5102707743644714
143,106.97069549560547,304.2933349609375,120.75556945800781,0.7686445713043213
143,199.42288208007812,328.9233703613281,32.00750732421875,0.632355809211731
143,84.7652359008789,273.01654052734375,27.014877319335938,0.5910489559173584
144,106.45719909667969,304.11090087890625,120.0631103515625,0.786781370639801
144,84.77540588378906,273.29461669921875,26.978363037109375,0.612546443939209
144,200.00869750976562,328.489501953125,31.38568115234375,0.5846341252326965
145,106.89682006835938,303.14154052734375,120.94842529296875,0.7936051487922668
145,84.32366180419922,273.59698486328125,25.497207641601562,0.6671777367591858
145,236.19866943359375,295.262939453125,21.9810791015625,0.5516652464866638
145,12.990134239196777,149.97232055664062,25.67473793029785,0.5346590280532837
145,313.12939453125,257.49969482421875,24.11083984375,0.5222212076187134
146,105.62640380859375,303.3726806640625,118.0821533203125,0.7893860936164856
146,84.775390625,274.4027404785156,24.4986572265625,0.6503061652183533
146,235.3660888671875,296.1920166015625,23.155029296875,0.5418078303337097
146,313.26446533203125,258.16455078125,24.19677734375,0.5309470891952515
146,12.962408065795898,149.92318725585938,25.62637710571289,0.5274254083633423
147,106.1671142578125,306.105224609375,121.81280517578125,0.8036103248596191
147,84.9190673828125,274.92877197265625,24.8857421875,0.6203844547271729
147,13.046345710754395,149.9837646484375,25.827363967895508,0.5075281858444214
148,106.19151306152344,307.0482482910156,121.77676391601562,0.8177793622016907
148,84.24833679199219,275.67852783203125,25.372467041015625,0.6874629259109497
148,12.66877555847168,149.98358154296875,25.082103729248047,0.541490375995636
149,106.35762023925781,305.78216552734375,119.64727783203125,0.8432015776634216
149,84.1268310546875,276.45068359375,24.906997680664062,0.6648353338241577
149,12.578432083129883,150.01229858398438,24.90741729736328,0.523391842842102
150,105.82903289794922,306.27069091796875,120.85523986816406,0.8341703414916992
150,84.07968139648438,277.0736999511719,24.94793701171875,0.6353300213813782
150,12.456981658935547,150.11541748046875,24.693634033203125,0.5240774154663086
150,313.91058349609375,260.3562927246094,23.31707763671875,0.5203627943992615
151,105.17224884033203,307.44586181640625,121.08015441894531,0.8174028396606445
151,83.68303680419922,277.43316650390625,25.591201782226562,0.5848594307899475
151,200.69717407226562,336.13787841796875,31.804931640625,0.5517988801002502
151,12.46921443939209,150.14599609375,24.71760368347168,0.5050774216651917
152,105.37779235839844,307.5471496582031,121.52505493164062,0.8231350779533386
152,200.1765899658203,338.26263427734375,34.148712158203125,0.6172987222671509
152,84.37722778320312,278.70086669921875,24.55694580078125,0.5601757168769836
152,12.481159210205078,150.08493041992188,24.741085052490234,0.5106829404830933
153,105.0244369506836,307.4021301269531,120.34205627441406,0.8123058080673218
153,200.1703338623047,339.4386291503906,34.172393798828125,0.6139666438102722
153,425.923095703125,306.9654235839844,34.3438720703125,0.5192987322807312
153,84.81167602539062,279.4586181640625,24.044769287109375,0.5161560773849487
154,104.46635437011719,308.0718994140625,120.80718994140625,0.8111893534660339
154,200.22630310058594,341.0386047363281,36.967529296875,0.6360688209533691
154,426.34710693359375,307.17816162109375,34.360107421875,0.6135903000831604
154,238.078857421875,303.01055908203125,22.37744140625,0.559166669845581
154,12.402530670166016,150.16644287109375,24.56964874267578,0.5068784356117249
155,104.21469116210938,307.989990234375,121.46417236328125,0.8074343204498291
155,200.31463623046875,341.0542907714844,36.16937255859375,0.6374833583831787
155,425.591552734375,307.09649658203125,33.17218017578125,0.5714741349220276
155,315.24639892578125,263.439453125,24.89385986328125,0.5350322127342224
155,83.72212982177734,280.29815673828125,26.227447509765625,0.5189477205276489
156,104.0450210571289,309.0935363769531,123.05778503417969,0.7781085968017578
156,201.1773223876953,341.484130859375,35.330780029296875,0.6734371185302734
156,315.5804443359375,263.89892578125,24.40618896484375,0.6086025834083557
156,83.36029052734375,280.9264221191406,26.121124267578125,0.5755013823509216
157,104.83967590332031,310.15240478515625,123.79818725585938,0.7516232132911682
157,200.49322509765625,343.3561706542969,36.23455810546875,0.7308731079101562
157,83.6089096069336,281.334228515625,24.908432006835938,0.5640846490859985
157,315.3994445800781,264.3121032714844,24.09503173828125,0.5585585236549377
158,200.67352294921875,344.03753662109375,35.93084716796875,0.7415400743484497
158,105.10835266113281,310.9575500488281,125.39517211914062,0.6907491683959961
158,83.84950256347656,282.48828125,23.600418090820312,0.5794740915298462
158,315.9340515136719,264.852783203125,24.6251220703125,0.5759387016296387
159,201.16244506835938,344.9139099121094,35.297943115234375,0.7010377645492554
159,103.289306640625,313.5692138671875,122.927001953125,0.6835473775863647
159,83.50215148925781,283.38568115234375,24.411041259765625,0.5443427562713623
159,90.27957153320312,232.47915649414062,60.42462158203125,0.5156430006027222
160,102.45948028564453,314.27203369140625,123.94798278808594,0.69795161485672
160,201.38351440429688,345.32916259765625,35.2735595703125,0.687195360660553
160,83.35165405273438,284.6715087890625,23.263092041015625,0.5670663714408875
161,102.86598205566406,314.10064697265625,125.33370971679688,0.7062533497810364
161,202.25921630859375,346.15380859375,33.35955810546875,0.6664321422576904
161,82.5477523803711,284.7452392578125,25.375808715820312,0.6206957101821899
161,118.3275146484375,309.12579345703125,100.79922485351562,0.5102618932723999
162,102.87023162841797,313.9625244140625,125.38768005371094,0.7311631441116333
162,83.90680694580078,285.4151611328125,23.359634399414062,0.6457695364952087
162,202.628173828125,346.3638916015625,33.25018310546875,0.6357923150062561
162,317.79754638671875,267.9682312011719,24.693359375,0.5774537324905396
162,498.1417541503906,242.81874084472656,26.25531005859375,0.520929217338562
163,103.3863525390625,314.0751953125,124.99566650390625,0.7475360035896301
163,84.14190673828125,285.9530334472656,22.916748046875,0.6220504641532898
163,318.0987548828125,268.327880859375,24.53448486328125,0.5600413084030151
163,202.63818359375,346.86346435546875,34.020904541015625,0.5575201511383057
163,498.5557861328125,243.05538940429688,26.8946533203125,0.5419092774391174
163,239.77133178710938,310.0433349609375,22.1533203125,0.53041011095047
164,103.72228240966797,314.90692138671875,125.39662170410156,0.7650105357170105
164,202.08119201660156,347.67315673828125,35.067657470703125,0.6147842407226562
164,498.82757568359375,243.0058135986328,26.7593994140625,0.5611713528633118
164,83.3795166015625,286.7521057128906,24.401611328125,0.5406135320663452
164,318.47210693359375,268.82952880859375,24.59552001953125,0.5357992053031921
164,432.9678039550781,315.75140380859375,36.4658203125,0.5243526697158813
165,104.42716979980469,315.16448974609375,125.39547729492188,0.7582799196243286
165,202.56639099121094,348.03106689453125,34.5562744140625,0.6166820526123047
165,318.9080810546875,270.03948974609375,24.755126953125,0.5940117835998535
166,104.65013885498047,316.1903991699219,123.39884948730469,0.7689968943595886
166,319.2059326171875,270.64385986328125,25.40533447265625,0.6463843584060669
166,202.59219360351562,348.2803955078125,34.7901611328125,0.6225561499595642
166,82.70964050292969,288.1780090332031,25.342361450195312,0.5510035157203674
166,240.39602661132812,311.89288330078125,22.96331787109375,0.5166091918945312
167,104.36458587646484,316.6018371582031,125.38572692871094,0.7643402218818665
167,240.10977172851562,313.2098083496094,23.7877197265625,0.6284551620483398
167,319.5970764160156,271.0213317871094,25.52667236328125,0.6273286938667297
167,203.0159149169922,348.7154541015625,34.284820556640625,0.6162894368171692
167,82.24598693847656,288.4484558105469,26.530120849609375,0.5961951613426208
168,105.23733520507812,316.412109375,124.31100463867188,0.7610917091369629
168,240.20188903808594,314.26593017578125,23.928619384765625,0.6585497260093689
168,319.88763427734375,271.692626953125,25.66619873046875,0.6560297012329102
168,203.29556274414062,349.16839599609375,33.777252197265625,0.633216917514801
168,82.34071350097656,288.9103088378906,26.08795166015625,0.619544267654419
169,106.83212280273438,316.35198974609375,127.7540283203125,0.7756889462471008
169,320.374267578125,271.9396667480469,26.20635986328125,0.7081814408302307
169,240.72503662109375,315.57061767578125,23.56866455078125,0.6915805339813232
169,82.46188354492188,289.4497375488281,25.30767822265625,0.6689283847808838
169,203.11773681640625,349.5126647949219,33.4395751953125,0.6249055862426758
169,279.9023742675781,228.3370361328125,153.1041259765625,0.5174075365066528
